Operation_Date,Year,Month,Quarter,Day_of_Week,Weekend,Peak_Season,Warehouse_ID,Warehouse_Type,Warehouse_Area_sq_m,Temperature_C,Humidity_Percentage,Weather_Condition,Warehouse_Occupancy_Percentage,Total_Shipments,Total_Cargo_Weight_kg,Total_Cargo_Volume_m3,Number_of_Flights,Forklift_Operating_Hours,Conveyor_Operating_Hours,HVAC_Operating_Hours,Equipment_Utilization_Percentage,Staff_Count,Staff_Availability_Percentage,Energy_Consumption_kWh
2022-07-09,2022,7,3,Saturday,Yes,Yes,CW002,Cold,13143,38.9,40,Cloudy,75,236,22926.68,102.9,13,7.2,2.4,12.6,64.9,52,96.3,190.42
2022-07-10,2022,7,3,Sunday,No,Yes,WH006,General,20006,38.5,47,Hot,97,275,27351.43,111.35,18,8.7,4.9,6.8,80.9,73,92.8,90.83
2022-07-10,2022,7,3,Sunday,No,Yes,WH001,General,23238,38.5,47,Hot,63,209,25475.38,122.65,12,6.0,3.9,7.7,53.9,51,90.8,90.72
2022-07-10,2022,7,3,Sunday,No,Yes,WH005,General,20253,38.5,47,Hot,70,282,28402.42,131.92,13,7.6,4.7,7.6,67.8,59,87.9,91.47
2022-07-10,2022,7,3,Sunday,No,Yes,WH004,General,24074,38.5,47,Hot,70,256,29130.87,164.63,16,7.1,4.5,6.9,66.3,52,88.1,88.33
2022-07-10,2022,7,3,Sunday,No,Yes,WH003,General,18204,38.5,47,Hot,94,419,48512.86,218.38,17,11.0,7.8,7.7,90.0,73,85.9,100.22
2022-07-10,2022,7,3,Sunday,No,Yes,WH002,General,18912,38.5,47,Hot,88,369,42063.73,245.07,20,10.0,6.4,7.2,84.6,70,94.2,94.02
2022-07-10,2022,7,3,Sunday,No,Yes,VW001,Valuable,4419,38.5,47,Hot,71,22,114.03,0.84,1,1.4,0.1,4.2,31.4,11,86.8,77.12
2022-07-10,2022,7,3,Sunday,No,Yes,EX001,Express,14467,38.5,47,Hot,79,258,5222.45,36.93,10,7.3,9.3,7.0,70.6,48,95.7,119.54
2022-07-10,2022,7,3,Sunday,No,Yes,DG001,Dangerous Goods,11016,38.5,47,Hot,68,84,6607.34,16.6,4,3.3,0.3,7.1,41.3,25,89.9,111.43
2022-07-10,2022,7,3,Sunday,No,Yes,CW002,Cold,13143,38.5,47,Hot,91,256,23159.83,106.05,11,7.1,2.6,12.0,65.3,57,88.5,191.3
2022-07-10,2022,7,3,Sunday,No,Yes,CW001,Cold,13828,38.5,47,Hot,86,181,18820.58,92.29,8,6.0,2.0,11.8,59.6,50,98.7,188.85
2022-07-10,2022,7,3,Sunday,No,Yes,LA001,Live Animal,11771,38.5,47,Hot,47,22,466.21,7.71,1,1.9,0.0,6.8,21.3,21,92.4,130.93
2022-07-11,2022,7,3,Monday,No,Yes,WH006,General,20006,37.9,42,Sunny,99,283,27726.95,118.62,15,9.1,5.2,7.1,86.6,54,98.4,93.23
2022-07-11,2022,7,3,Monday,No,Yes,WH005,General,20253,37.9,42,Sunny,89,272,31071.19,136.71,17,8.0,4.5,6.8,70.5,58,86.9,91.65
2022-07-11,2022,7,3,Monday,No,Yes,WH004,General,24074,37.9,42,Sunny,71,330,28097.43,172.42,20,8.6,5.4,7.3,74.3,70,93.6,92.56
2022-07-11,2022,7,3,Monday,No,Yes,WH003,General,18204,37.9,42,Sunny,61,290,27983.77,122.27,14,8.1,4.8,7.2,61.8,58,93.1,85.75
2022-07-11,2022,7,3,Monday,No,Yes,WH002,General,18912,37.9,42,Sunny,81,220,20888.82,88.58,11,6.9,4.3,6.5,61.4,61,88.7,85.61
2022-07-11,2022,7,3,Monday,No,Yes,WH001,General,23238,37.9,42,Sunny,99,276,33003.74,204.76,13,8.7,4.6,6.9,79.2,65,96.7,89.88
2022-07-11,2022,7,3,Monday,No,Yes,LA001,Live Animal,11771,37.9,42,Sunny,45,7,197.05,2.2,1,0.9,0.0,6.8,22.4,11,86.5,129.6
2022-07-11,2022,7,3,Monday,No,Yes,EX001,Express,14467,37.9,42,Sunny,96,296,3041.35,30.0,14,8.6,10.6,6.9,91.0,54,86.5,128.8
2022-07-11,2022,7,3,Monday,No,Yes,DG001,Dangerous Goods,11016,37.9,42,Sunny,79,48,4261.19,14.02,2,2.8,0.2,7.3,45.0,25,86.6,113.9
2022-07-11,2022,7,3,Monday,No,Yes,CW002,Cold,13143,37.9,42,Sunny,93,222,21133.57,86.78,13,6.8,2.6,12.0,62.4,41,98.8,184.27
2022-07-11,2022,7,3,Monday,No,Yes,CW001,Cold,13828,37.9,42,Sunny,92,251,27572.79,126.81,12,7.6,2.9,12.1,66.2,44,97.8,191.38
2022-07-11,2022,7,3,Monday,No,Yes,VW001,Valuable,4419,37.9,42,Sunny,26,15,199.02,1.76,1,1.3,0.2,4.5,17.5,13,94.3,67.82
2022-07-12,2022,7,3,Tuesday,No,Yes,WH002,General,18912,36.5,60,Cloudy,72,224,25998.23,152.8,9,7.0,3.9,6.1,59.3,62,94.5,81.1
2022-07-12,2022,7,3,Tuesday,No,Yes,WH006,General,20006,36.5,60,Cloudy,99,459,46295.92,215.13,19,12.0,7.9,6.3,95.0,72,85.7,98.05
2022-07-12,2022,7,3,Tuesday,No,Yes,WH005,General,20253,36.5,60,Cloudy,75,262,27728.72,139.64,11,8.1,4.8,6.9,67.0,72,98.5,87.39
2022-07-12,2022,7,3,Tuesday,No,Yes,WH004,General,24074,36.5,60,Cloudy,99,446,48209.32,204.25,18,11.5,7.5,7.0,94.2,65,97.8,97.67
2022-07-12,2022,7,3,Tuesday,No,Yes,WH003,General,18204,36.5,60,Cloudy,95,442,47943.06,215.81,29,11.9,8.3,6.3,95.0,71,95.2,94.54
2022-07-12,2022,7,3,Tuesday,No,Yes,WH001,General,23238,36.5,60,Cloudy,60,286,30830.65,128.88,14,8.4,5.2,7.0,66.7,65,94.2,91.26
2022-07-12,2022,7,3,Tuesday,No,Yes,CW001,Cold,13828,36.5,60,Cloudy,71,214,17146.15,76.64,8,6.0,2.4,11.8,57.2,48,95.9,179.42
2022-07-12,2022,7,3,Tuesday,No,Yes,LA001,Live Animal,11771,36.5,60,Cloudy,80,29,819.15,9.83,1,1.8,0.0,6.5,42.0,15,94.5,135.97
2022-07-12,2022,7,3,Tuesday,No,Yes,EX001,Express,14467,36.5,60,Cloudy,80,195,4863.53,38.71,12,6.6,7.0,6.5,72.2,48,93.9,115.95
2022-07-12,2022,7,3,Tuesday,No,Yes,DG001,Dangerous Goods,11016,36.5,60,Cloudy,69,95,6097.69,14.74,4,2.8,0.5,6.3,40.5,29,87.9,113.1
2022-07-12,2022,7,3,Tuesday,No,Yes,CW002,Cold,13143,36.5,60,Cloudy,89,211,18634.07,65.38,14,6.5,2.4,12.0,60.3,49,89.0,181.86
2022-07-12,2022,7,3,Tuesday,No,Yes,VW001,Valuable,4419,36.5,60,Cloudy,45,40,454.73,2.44,2,1.7,0.3,4.1,23.5,15,91.3,72.02
2022-07-13,2022,7,3,Wednesday,No,Yes,WH002,General,18912,35.6,61,Cloudy,99,394,35537.16,172.99,15,11.1,7.2,6.0,95.0,73,89.4,88.28
2022-07-13,2022,7,3,Wednesday,No,Yes,WH006,General,20006,35.6,61,Cloudy,71,219,23441.87,134.01,8,6.9,4.3,5.9,64.0,49,96.8,83.2
2022-07-13,2022,7,3,Wednesday,No,Yes,WH005,General,20253,35.6,61,Cloudy,62,263,23549.51,134.46,14,7.4,4.5,6.7,60.7,67,96.2,81.34
2022-07-13,2022,7,3,Wednesday,No,Yes,WH004,General,24074,35.6,61,Cloudy,64,242,24673.17,116.8,16,7.2,4.5,6.1,59.6,52,97.8,81.51
2022-07-13,2022,7,3,Wednesday,No,Yes,WH003,General,18204,35.6,61,Cloudy,77,298,33606.72,152.0,18,8.3,5.2,6.0,67.5,58,88.4,87.68
2022-07-13,2022,7,3,Wednesday,No,Yes,WH001,General,23238,35.6,61,Cloudy,61,163,17062.38,83.86,7,5.6,2.5,6.0,47.8,45,88.3,79.48
2022-07-13,2022,7,3,Wednesday,No,Yes,VW001,Valuable,4419,35.6,61,Cloudy,35,29,354.72,3.34,1,1.6,0.1,3.8,23.4,15,92.9,70.89
2022-07-13,2022,7,3,Wednesday,No,Yes,LA001,Live Animal,11771,35.6,61,Cloudy,42,25,1099.93,11.64,1,0.9,0.0,6.7,15.8,18,90.2,130.46
2022-07-13,2022,7,3,Wednesday,No,Yes,EX001,Express,14467,35.6,61,Cloudy,67,252,2913.81,21.72,16,7.1,9.1,6.2,64.3,46,94.5,115.26
2022-07-13,2022,7,3,Wednesday,No,Yes,DG001,Dangerous Goods,11016,35.6,61,Cloudy,88,80,5371.85,13.43,3,3.6,0.4,6.5,46.5,30,86.9,113.93
2022-07-13,2022,7,3,Wednesday,No,Yes,CW002,Cold,13143,35.6,61,Cloudy,99,282,28439.49,126.49,18,8.6,3.1,11.3,77.8,44,86.8,188.47
2022-07-13,2022,7,3,Wednesday,No,Yes,CW001,Cold,13828,35.6,61,Cloudy,99,316,29121.5,100.21,18,9.2,3.8,11.6,82.5,46,90.1,188.51
2022-07-14,2022,7,3,Thursday,No,Yes,WH006,General,20006,36.4,56,Sunny,63,238,22692.69,102.98,11,7.0,4.1,6.8,57.4,68,90.8,87.1
2022-07-14,2022,7,3,Thursday,No,Yes,WH005,General,20253,36.4,56,Sunny,70,203,20504.86,124.22,8,6.5,3.8,6.8,63.5,53,90.9,85.67
2022-07-14,2022,7,3,Thursday,No,Yes,WH004,General,24074,36.4,56,Sunny,92,402,46207.45,274.74,26,10.7,7.3,6.3,89.4,75,96.1,96.85
2022-07-14,2022,7,3,Thursday,No,Yes,WH003,General,18204,36.4,56,Sunny,68,182,21658.73,125.61,8,5.6,2.9,6.4,57.0,51,97.4,84.38
2022-07-14,2022,7,3,Thursday,No,Yes,WH002,General,18912,36.4,56,Sunny,73,261,30066.25,129.71,10,7.9,5.0,6.1,67.9,64,96.0,88.18
2022-07-14,2022,7,3,Thursday,No,Yes,WH001,General,23238,36.4,56,Sunny,63,219,23731.0,138.88,11,6.8,3.9,6.6,61.3,61,87.6,80.84
2022-07-14,2022,7,3,Thursday,No,Yes,VW001,Valuable,4419,36.4,56,Sunny,57,24,334.46,1.98,1,1.8,0.4,3.8,25.2,12,97.1,66.2
2022-07-14,2022,7,3,Thursday,No,Yes,LA001,Live Animal,11771,36.4,56,Sunny,69,41,1254.85,18.8,1,2.2,0.0,6.0,37.7,22,90.6,133.43
2022-07-14,2022,7,3,Thursday,No,Yes,EX001,Express,14467,36.4,56,Sunny,99,360,7034.28,78.07,15,10.0,12.7,6.9,95.0,51,92.8,125.24
2022-07-14,2022,7,3,Thursday,No,Yes,DG001,Dangerous Goods,11016,36.4,56,Sunny,41,41,2191.71,4.56,1,1.6,0.2,6.9,19.3,25,85.9,109.63
2022-07-14,2022,7,3,Thursday,No,Yes,CW002,Cold,13143,36.4,56,Sunny,99,307,26868.1,107.7,13,8.4,3.4,12.0,74.5,55,91.7,190.22
2022-07-14,2022,7,3,Thursday,No,Yes,CW001,Cold,13828,36.4,56,Sunny,72,217,20137.08,71.15,11,6.2,2.5,11.4,54.6,50,91.5,182.05
2022-07-15,2022,7,3,Friday,Yes,Yes,WH005,General,20253,38.6,65,Cloudy,61,204,17436.46,112.63,10,6.5,3.7,6.9,56.2,67,87.5,80.53
2022-07-15,2022,7,3,Friday,Yes,Yes,WH004,General,24074,38.6,65,Cloudy,66,190,18639.18,118.92,12,6.5,3.4,6.7,52.0,50,91.9,87.25
2022-07-15,2022,7,3,Friday,Yes,Yes,WH003,General,18204,38.6,65,Cloudy,93,351,30652.34,177.58,16,10.4,6.3,7.5,86.2,62,94.1,89.36
2022-07-15,2022,7,3,Friday,Yes,Yes,WH002,General,18912,38.6,65,Cloudy,68,304,25854.28,128.34,12,8.3,5.8,6.8,67.8,75,86.4,92.05
2022-07-15,2022,7,3,Friday,Yes,Yes,WH001,General,23238,38.6,65,Cloudy,85,316,27911.72,146.99,21,8.6,5.7,7.7,73.4,56,92.3,84.69
2022-07-15,2022,7,3,Friday,Yes,Yes,WH006,General,20006,38.6,65,Cloudy,72,322,32064.43,150.94,13,8.9,5.9,7.4,75.6,66,94.0,92.86
2022-07-15,2022,7,3,Friday,Yes,Yes,LA001,Live Animal,11771,38.6,65,Cloudy,60,23,752.76,11.81,1,1.8,0.0,7.3,33.9,16,92.0,132.66
2022-07-15,2022,7,3,Friday,Yes,Yes,EX001,Express,14467,38.6,65,Cloudy,68,244,4065.8,41.24,16,7.1,8.4,7.2,66.6,44,89.4,125.04
2022-07-15,2022,7,3,Friday,Yes,Yes,DG001,Dangerous Goods,11016,38.6,65,Cloudy,81,107,6333.41,16.29,5,4.1,0.4,7.3,49.5,28,92.5,119.18
2022-07-15,2022,7,3,Friday,Yes,Yes,CW002,Cold,13143,38.6,65,Cloudy,91,176,16215.57,76.74,9,5.8,1.7,12.4,59.6,42,88.3,189.87
2022-07-15,2022,7,3,Friday,Yes,Yes,CW001,Cold,13828,38.6,65,Cloudy,99,238,23288.32,84.73,10,7.5,2.5,12.4,70.7,48,94.4,186.46
2022-07-15,2022,7,3,Friday,Yes,Yes,VW001,Valuable,4419,38.6,65,Cloudy,48,14,187.25,1.42,1,1.5,0.4,4.3,21.0,13,92.3,71.94
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH005,General,20253,38.4,56,Hot,80,358,44345.36,252.62,15,9.5,6.2,6.7,75.4,72,98.4,92.2
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH004,General,24074,38.4,56,Hot,83,327,31673.31,136.16,13,9.2,6.2,7.1,81.7,75,87.0,86.56
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH003,General,18204,38.4,56,Hot,79,372,31743.71,140.5,21,9.7,7.0,6.9,84.3,74,94.3,87.39
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH002,General,18912,38.4,56,Hot,95,371,40386.38,174.19,23,10.1,6.9,7.1,84.5,73,95.1,90.65
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH001,General,23238,38.4,56,Hot,99,306,27199.38,168.25,20,9.5,5.5,7.5,89.0,63,90.7,90.85
2022-07-16,2022,7,3,Saturday,Yes,Yes,WH006,General,20006,38.4,56,Hot,99,360,40423.58,162.56,21,9.8,6.3,7.1,87.2,67,89.8,90.18
2022-07-16,2022,7,3,Saturday,Yes,Yes,LA001,Live Animal,11771,38.4,56,Hot,79,24,724.27,7.54,1,2.5,0.0,7.1,37.3,13,94.8,137.11
2022-07-16,2022,7,3,Saturday,Yes,Yes,EX001,Express,14467,38.4,56,Hot,69,277,2887.27,26.41,11,7.5,9.0,7.0,69.5,45,94.9,121.26
2022-07-16,2022,7,3,Saturday,Yes,Yes,DG001,Dangerous Goods,11016,38.4,56,Hot,86,68,4531.38,9.48,4,3.3,0.5,7.1,45.9,20,98.8,118.31
2022-07-16,2022,7,3,Saturday,Yes,Yes,CW002,Cold,13143,38.4,56,Hot,90,217,20697.81,71.78,11,7.1,2.3,11.6,70.7,43,95.1,188.96
2022-07-16,2022,7,3,Saturday,Yes,Yes,CW001,Cold,13828,38.4,56,Hot,83,215,20076.79,68.22,10,6.6,2.4,12.2,66.9,53,98.2,185.62
2022-07-16,2022,7,3,Saturday,Yes,Yes,VW001,Valuable,4419,38.4,56,Hot,39,25,348.95,2.3,1,0.9,0.4,4.5,22.5,16,93.5,70.53
2022-07-17,2022,7,3,Sunday,No,Yes,WH006,General,20006,36.0,53,Cloudy,97,446,53797.61,215.75,19,12.0,7.9,5.9,94.4,71,96.8,91.17
2022-07-17,2022,7,3,Sunday,No,Yes,WH005,General,20253,36.0,53,Cloudy,71,331,37467.78,199.17,13,8.6,6.3,6.7,70.1,76,92.4,86.69
2022-07-17,2022,7,3,Sunday,No,Yes,WH004,General,24074,36.0,53,Cloudy,75,302,30900.74,139.91,15,8.1,5.8,6.1,71.8,60,89.7,83.25
2022-07-17,2022,7,3,Sunday,No,Yes,WH003,General,18204,36.0,53,Cloudy,97,328,35195.72,177.02,21,9.9,5.7,6.2,83.9,72,89.6,89.55
2022-07-17,2022,7,3,Sunday,No,Yes,WH002,General,18912,36.0,53,Cloudy,71,267,25880.33,109.1,13,7.7,5.1,6.7,67.0,58,92.6,81.27
2022-07-17,2022,7,3,Sunday,No,Yes,WH001,General,23238,36.0,53,Cloudy,81,291,27622.6,161.24,13,8.9,4.8,6.8,76.3,69,85.9,86.84
2022-07-17,2022,7,3,Sunday,No,Yes,VW001,Valuable,4419,36.0,53,Cloudy,37,18,137.87,0.84,1,1.3,0.3,3.7,17.1,11,97.0,71.93
2022-07-17,2022,7,3,Sunday,No,Yes,EX001,Express,14467,36.0,53,Cloudy,97,298,6312.22,49.76,17,8.4,10.1,6.8,91.2,48,94.9,126.68
2022-07-17,2022,7,3,Sunday,No,Yes,DG001,Dangerous Goods,11016,36.0,53,Cloudy,55,40,2010.07,4.03,1,1.8,0.1,6.2,33.5,17,90.7,110.51
2022-07-17,2022,7,3,Sunday,No,Yes,CW002,Cold,13143,36.0,53,Cloudy,99,317,29929.84,125.27,15,9.3,3.6,11.9,76.9,60,95.3,195.81
2022-07-17,2022,7,3,Sunday,No,Yes,CW001,Cold,13828,36.0,53,Cloudy,99,193,20029.56,72.71,11,6.0,1.9,11.1,69.7,50,98.7,181.07
2022-07-17,2022,7,3,Sunday,No,Yes,LA001,Live Animal,11771,36.0,53,Cloudy,63,23,830.48,9.4,1,1.5,0.0,6.1,32.9,18,88.1,138.16
2022-07-18,2022,7,3,Monday,No,Yes,WH002,General,18912,38.7,47,Dust Storm,62,236,21044.23,109.86,10,7.0,4.6,7.1,60.1,59,90.6,88.27
2022-07-18,2022,7,3,Monday,No,Yes,WH005,General,20253,38.7,47,Dust Storm,90,297,28086.12,132.8,14,8.8,5.4,7.6,77.2,55,91.8,86.27
2022-07-18,2022,7,3,Monday,No,Yes,WH004,General,24074,38.7,47,Dust Storm,75,260,24049.09,143.29,16,8.2,4.3,7.3,68.3,66,85.4,90.05
2022-07-18,2022,7,3,Monday,No,Yes,WH003,General,18204,38.7,47,Dust Storm,75,352,35424.92,154.91,17,9.4,5.8,7.7,76.6,66,95.4,90.58
2022-07-18,2022,7,3,Monday,No,Yes,WH001,General,23238,38.7,47,Dust Storm,62,202,19845.02,107.99,9,6.3,3.8,7.5,55.5,62,97.5,91.02
2022-07-18,2022,7,3,Monday,No,Yes,WH006,General,20006,38.7,47,Dust Storm,99,387,36088.97,227.67,25,10.4,7.3,7.4,86.9,76,92.0,97.67
2022-07-18,2022,7,3,Monday,No,Yes,LA001,Live Animal,11771,38.7,47,Dust Storm,63,12,330.11,4.84,1,1.9,0.0,7.3,36.7,15,86.8,141.41
2022-07-18,2022,7,3,Monday,No,Yes,CW001,Cold,13828,38.7,47,Dust Storm,97,199,19169.48,85.28,9,6.5,1.9,12.5,71.3,39,92.6,184.62
2022-07-18,2022,7,3,Monday,No,Yes,CW002,Cold,13143,38.7,47,Dust Storm,79,195,20388.87,92.4,10,6.3,2.0,12.0,59.9,52,91.9,186.6
2022-07-18,2022,7,3,Monday,No,Yes,VW001,Valuable,4419,38.7,47,Dust Storm,61,37,411.29,3.0,1,1.5,0.2,4.6,31.7,12,92.9,74.68
2022-07-18,2022,7,3,Monday,No,Yes,EX001,Express,14467,38.7,47,Dust Storm,91,252,5578.04,66.15,11,8.1,8.9,7.4,84.4,42,90.5,123.41
2022-07-18,2022,7,3,Monday,No,Yes,DG001,Dangerous Goods,11016,38.7,47,Dust Storm,70,45,4046.37,8.34,2,2.4,0.3,7.1,38.3,22,89.9,114.81
2022-07-19,2022,7,3,Tuesday,No,Yes,WH005,General,20253,39.2,40,Dust Storm,69,247,29928.87,164.0,11,6.8,4.4,7.6,63.3,57,96.2,90.92
2022-07-19,2022,7,3,Tuesday,No,Yes,WH004,General,24074,39.2,40,Dust Storm,66,186,18501.03,79.39,10,5.9,3.4,7.6,49.5,62,93.5,83.46
2022-07-19,2022,7,3,Tuesday,No,Yes,WH003,General,18204,39.2,40,Dust Storm,71,267,32072.61,179.6,15,7.8,5.2,7.4,69.7,52,93.1,85.21
2022-07-19,2022,7,3,Tuesday,No,Yes,WH002,General,18912,39.2,40,Dust Storm,99,365,37788.15,247.67,15,9.9,6.9,7.2,90.1,66,87.4,98.26
2022-07-19,2022,7,3,Tuesday,No,Yes,WH001,General,23238,39.2,40,Dust Storm,64,216,19159.47,82.15,10,6.6,4.1,7.3,54.2,53,91.6,85.19
2022-07-19,2022,7,3,Tuesday,No,Yes,WH006,General,20006,39.2,40,Dust Storm,75,276,32303.53,146.17,12,7.6,4.6,7.7,68.1,67,91.0,88.86
2022-07-19,2022,7,3,Tuesday,No,Yes,LA001,Live Animal,11771,39.2,40,Dust Storm,78,18,670.85,7.05,1,2.0,0.0,7.9,38.5,11,89.5,143.8
2022-07-19,2022,7,3,Tuesday,No,Yes,EX001,Express,14467,39.2,40,Dust Storm,73,230,4791.51,35.57,15,7.1,8.4,7.3,70.7,46,85.4,122.31
2022-07-19,2022,7,3,Tuesday,No,Yes,DG001,Dangerous Goods,11016,39.2,40,Dust Storm,59,80,5153.48,15.26,3,2.4,0.4,7.6,29.0,23,87.7,113.79
2022-07-19,2022,7,3,Tuesday,No,Yes,CW002,Cold,13143,39.2,40,Dust Storm,73,142,12595.4,44.05,6,4.3,1.6,12.7,48.4,36,93.1,184.81
2022-07-19,2022,7,3,Tuesday,No,Yes,CW001,Cold,13828,39.2,40,Dust Storm,83,226,19701.89,69.88,14,6.9,2.3,12.5,66.7,46,92.0,193.15
2022-07-19,2022,7,3,Tuesday,No,Yes,VW001,Valuable,4419,39.2,40,Dust Storm,60,29,172.29,0.88,1,2.0,0.5,4.6,37.3,10,97.8,69.34
2022-07-20,2022,7,3,Wednesday,No,Yes,WH006,General,20006,37.0,49,Cloudy,74,282,26400.76,172.48,13,8.0,5.0,6.7,69.9,69,92.7,87.85
2022-07-20,2022,7,3,Wednesday,No,Yes,WH005,General,20253,37.0,49,Cloudy,94,290,33259.4,182.92,19,9.0,5.2,7.1,81.6,71,90.9,87.13
2022-07-20,2022,7,3,Wednesday,No,Yes,WH004,General,24074,37.0,49,Cloudy,79,333,40479.44,171.33,15,9.1,6.0,7.1,78.4,63,94.7,85.39
2022-07-20,2022,7,3,Wednesday,No,Yes,WH003,General,18204,37.0,49,Cloudy,91,254,31283.72,138.44,10,8.0,4.9,6.4,78.3,51,85.2,89.34
2022-07-20,2022,7,3,Wednesday,No,Yes,WH002,General,18912,37.0,49,Cloudy,86,299,26822.36,175.76,16,8.9,5.8,6.7,79.0,55,89.4,92.04
2022-07-20,2022,7,3,Wednesday,No,Yes,WH001,General,23238,37.0,49,Cloudy,78,363,37748.36,199.64,24,10.1,6.4,6.5,78.3,79,91.4,87.03
2022-07-20,2022,7,3,Wednesday,No,Yes,VW001,Valuable,4419,37.0,49,Cloudy,59,18,95.86,0.57,1,1.3,0.2,3.9,31.8,15,95.3,74.21
2022-07-20,2022,7,3,Wednesday,No,Yes,EX001,Express,14467,37.0,49,Cloudy,68,183,2544.11,21.94,12,5.8,5.9,7.0,54.6,44,87.5,112.95
2022-07-20,2022,7,3,Wednesday,No,Yes,DG001,Dangerous Goods,11016,37.0,49,Cloudy,49,65,5202.58,13.49,2,2.3,0.2,6.9,32.3,29,87.7,114.34
2022-07-20,2022,7,3,Wednesday,No,Yes,CW001,Cold,13828,37.0,49,Cloudy,82,184,17304.02,66.56,12,6.2,2.0,11.4,57.6,41,94.6,182.62
2022-07-20,2022,7,3,Wednesday,No,Yes,LA001,Live Animal,11771,37.0,49,Cloudy,51,9,268.4,3.6,1,0.8,0.0,6.6,21.7,12,93.1,132.15
2022-07-20,2022,7,3,Wednesday,No,Yes,CW002,Cold,13143,37.0,49,Cloudy,94,301,26557.36,114.65,18,8.1,3.5,12.2,76.6,51,97.9,189.48
2022-07-21,2022,7,3,Thursday,No,Yes,WH006,General,20006,36.0,62,Sunny,86,404,38085.15,203.92,26,11.2,7.0,6.6,92.9,79,87.7,86.83
2022-07-21,2022,7,3,Thursday,No,Yes,WH001,General,23238,36.0,62,Sunny,81,283,32013.5,133.86,17,8.2,4.9,6.0,66.6,59,97.3,83.91
2022-07-21,2022,7,3,Thursday,No,Yes,WH005,General,20253,36.0,62,Sunny,70,246,30441.75,162.23,10,7.3,4.1,6.0,65.8,65,95.4,89.4
2022-07-21,2022,7,3,Thursday,No,Yes,WH004,General,24074,36.0,62,Sunny,83,334,37402.22,163.48,22,8.8,6.4,6.8,81.4,77,98.7,86.54
2022-07-21,2022,7,3,Thursday,No,Yes,WH003,General,18204,36.0,62,Sunny,77,318,33473.41,190.68,17,8.9,5.2,6.2,70.7,64,93.8,86.64
2022-07-21,2022,7,3,Thursday,No,Yes,WH002,General,18912,36.0,62,Sunny,96,318,32113.78,142.83,15,9.1,5.9,6.2,86.5,61,95.4,90.22
2022-07-21,2022,7,3,Thursday,No,Yes,VW001,Valuable,4419,36.0,62,Sunny,55,34,457.21,4.04,1,1.4,0.1,3.5,31.7,11,94.1,69.54
2022-07-21,2022,7,3,Thursday,No,Yes,EX001,Express,14467,36.0,62,Sunny,99,307,6861.35,62.62,13,9.0,10.7,6.6,86.6,46,91.2,124.72
2022-07-21,2022,7,3,Thursday,No,Yes,DG001,Dangerous Goods,11016,36.0,62,Sunny,88,61,3793.91,11.28,3,2.7,0.3,6.3,43.8,20,98.7,116.84
2022-07-21,2022,7,3,Thursday,No,Yes,CW002,Cold,13143,36.0,62,Sunny,89,253,22304.56,77.67,11,7.7,2.5,11.8,68.5,51,95.0,187.46
2022-07-21,2022,7,3,Thursday,No,Yes,CW001,Cold,13828,36.0,62,Sunny,77,197,19796.34,68.1,13,6.0,1.9,11.5,54.1,38,88.4,185.89
2022-07-21,2022,7,3,Thursday,No,Yes,LA001,Live Animal,11771,36.0,62,Sunny,51,14,441.34,5.31,1,1.5,0.0,6.2,24.2,11,96.4,135.32
2022-07-22,2022,7,3,Friday,Yes,Yes,WH005,General,20253,37.0,60,Sunny,64,300,35883.66,145.86,20,8.5,5.4,6.8,68.7,55,91.8,88.72
2022-07-22,2022,7,3,Friday,Yes,Yes,WH004,General,24074,37.0,60,Sunny,69,294,35400.66,188.47,11,8.2,5.4,6.3,67.5,58,97.4,90.14
2022-07-22,2022,7,3,Friday,Yes,Yes,WH003,General,18204,37.0,60,Sunny,97,334,36939.15,186.24,13,9.7,5.9,6.6,84.9,74,86.7,88.32
2022-07-22,2022,7,3,Friday,Yes,Yes,WH002,General,18912,37.0,60,Sunny,99,379,40696.07,255.97,19,10.2,6.9,6.8,86.8,71,95.8,95.5
2022-07-22,2022,7,3,Friday,Yes,Yes,WH001,General,23238,37.0,60,Sunny,67,212,23812.59,112.17,8,6.7,3.7,7.2,55.5,57,97.2,88.16
2022-07-22,2022,7,3,Friday,Yes,Yes,WH006,General,20006,37.0,60,Sunny,68,290,26033.42,144.57,13,7.9,5.0,6.8,70.2,70,88.4,89.27
2022-07-22,2022,7,3,Friday,Yes,Yes,LA001,Live Animal,11771,37.0,60,Sunny,58,20,431.59,6.6,1,1.6,0.0,7.2,24.2,11,87.6,139.5
2022-07-22,2022,7,3,Friday,Yes,Yes,EX001,Express,14467,37.0,60,Sunny,99,224,5035.41,38.02,14,7.2,8.0,6.7,80.2,47,95.5,121.85
2022-07-22,2022,7,3,Friday,Yes,Yes,DG001,Dangerous Goods,11016,37.0,60,Sunny,50,45,3926.56,11.85,1,2.1,0.2,6.2,30.8,24,91.8,114.46
2022-07-22,2022,7,3,Friday,Yes,Yes,CW002,Cold,13143,37.0,60,Sunny,99,313,31322.9,105.45,13,8.9,3.8,11.8,79.0,48,93.9,190.09
